,YIELD_SPREAD,CPI,HY_SPREAD,VIX,SKEW,VIX3M,VIX_BKWD,T5YIE,ICSA,T5YIE_ZONE,ICSA_ZONE,REGIME,REGIME_SCORE,IG_SPREAD,IG_SCORE,STLFSI,FSI_SCORE,SAHM,SAHM_SCORE,LAGGING_TOTAL,RISK_SCORE,SIGNAL,ACTION,LEADING_SCORE,COINCIDENT_SCORE,LAGGING_SCORE,S_YIELD,S_CPI,S_REGIME,S_VIX,S_SKEW,S_BKWD,S_HY,S_IG,S_FSI,S_SAHM
2023-11-13,-0.39,3.1333462745911866,4.03,14.760000228881836,135.27000427246094,16.610000610351562,-1.8500003814697266,2.29,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.25,1,-0.7309,0,0.3,1,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,1,0,1
2023-11-14,-0.36,3.1333462745911866,3.92,14.15999984741211,138.3800048828125,16.290000915527344,-2.1300010681152344,2.23,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.23,1,-0.7309,0,0.3,1,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,1,2,0,1,0,0,1,0,1
2023-11-15,-0.37,3.1333462745911866,3.89,14.180000305175781,142.97999572753906,16.280000686645508,-2.1000003814697266,2.24,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.22,1,-0.7309,0,0.3,1,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,1,0,1
2023-11-16,-0.38,3.1333462745911866,4.02,14.319999694824219,154.4499969482422,16.139999389648438,-1.8199996948242188,2.2,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.21,1,-0.7309,0,0.3,1,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,1,0,1
2023-11-17,-0.44,3.1333462745911866,3.99,13.800000190734863,146.8800048828125,15.850000381469727,-2.0500001907348633,2.23,23.0,NEUTRAL,NEUTRAL,둔화_주의,2,1.2,1,-0.6225,0,0.3,1,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,1,1,2,0,2,0,0,1,0,1
2023-11-20,-0.47,3.1333462745911866,3.92,13.40999984741211,146.8800048828125,15.6899995803833,-2.2799997329711914,2.26,21.3,NEUTRAL,LOW,골디락스,-1,1.18,1,-0.6225,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-21,-0.45,3.1333462745911866,3.95,13.350000381469727,140.8000030517578,15.5,-2.1499996185302734,2.19,21.3,NEUTRAL,LOW,골디락스,-1,1.17,1,-0.6225,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-22,-0.47,3.1333462745911866,3.9,12.850000381469727,141.5500030517578,15.479999542236328,-2.6299991607666016,2.21,21.3,NEUTRAL,LOW,골디락스,-1,1.15,1,-0.6225,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-23,-0.47,3.1333462745911866,3.9,12.850000381469727,141.5500030517578,15.479999542236328,-2.6299991607666016,2.21,21.3,NEUTRAL,LOW,골디락스,-1,1.15,1,-0.6225,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-24,-0.45,3.1333462745911866,3.85,12.460000038146973,141.5500030517578,15.119999885559082,-2.6599998474121094,2.21,21.3,NEUTRAL,LOW,골디락스,-1,1.14,1,-0.7338,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-27,-0.45,3.1333462745911866,3.89,12.6899995803833,142.1999969482422,15.34000015258789,-2.65000057220459,2.12,21.3,NEUTRAL,LOW,골디락스,-1,1.14,1,-0.7338,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-28,-0.39,3.1333462745911866,3.9,12.6899995803833,142.67999267578125,15.239999771118164,-2.5500001907348633,2.15,21.3,NEUTRAL,LOW,골디락스,-1,1.14,1,-0.7338,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-11-29,-0.37,3.1333462745911866,3.8,12.979999542236328,139.82000732421875,15.510000228881836,-2.530000686645508,2.14,21.3,NEUTRAL,LOW,골디락스,-1,1.11,1,-0.7338,0,0.3,1,2,1.85,🟢 맑음,기본 비중 유지,1.14,0.58,0.62,1,1,0,0,1,0,0,1,0,1
2023-11-30,-0.36,3.1333462745911866,3.84,12.920000076293945,144.5399932861328,15.4399995803833,-2.5199995040893555,2.15,21.3,NEUTRAL,LOW,골디락스,-1,1.11,1,-0.7338,0,0.3,1,2,2.43,🟢 맑음,기본 비중 유지,1.14,1.17,0.62,1,1,0,0,2,0,0,1,0,1
2023-12-01,-0.34,3.3159099427102934,3.87,12.630000114440918,144.5399932861328,15.359999656677246,-2.729999542236328,2.12,21.3,NEUTRAL,LOW,골디락스,-1,1.11,1,-0.5329,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-04,-0.36,3.3159099427102934,3.8,13.079999923706055,144.5399932861328,15.680000305175781,-2.6000003814697266,2.13,21.5,NEUTRAL,LOW,골디락스,-1,1.1,1,-0.5329,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-05,-0.39,3.3159099427102934,3.8,12.850000381469727,144.5399932861328,15.569999694824219,-2.719999313354492,2.09,21.5,NEUTRAL,LOW,골디락스,-1,1.11,1,-0.5329,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-06,-0.48,3.3159099427102934,3.79,12.970000267028809,144.5399932861328,15.739999771118164,-2.7699995040893555,2.05,21.5,NEUTRAL,LOW,골디락스,-1,1.12,1,-0.5329,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-07,-0.44,3.3159099427102934,3.77,13.0600004196167,130.83999633789062,15.649999618530273,-2.589999198913574,2.06,21.5,NEUTRAL,LOW,골디락스,-1,1.11,1,-0.5329,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-08,-0.48,3.3159099427102934,3.75,12.350000381469727,134.10000610351562,15.15999984741211,-2.809999465942383,2.11,21.5,NEUTRAL,LOW,골디락스,-1,1.1,1,-0.5001,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-11,-0.48,3.3159099427102934,3.79,12.630000114440918,140.89999389648438,15.1899995803833,-2.559999465942383,2.11,20.3,NEUTRAL,LOW,골디락스,-1,1.1,1,-0.5001,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-12,-0.53,3.3159099427102934,3.76,12.069999694824219,148.8300018310547,14.829999923706055,-2.760000228881836,2.08,20.3,NEUTRAL,LOW,골디락스,-1,1.09,1,-0.5001,0,0.23,0,1,2.69,🟢 맑음,기본 비중 유지,1.71,1.17,0.31,2,1,0,0,2,0,0,1,0,0
2023-12-13,-0.42,3.3159099427102934,3.79,12.1899995803833,152.02000427246094,14.65999984741211,-2.4700002670288086,2.08,20.3,NEUTRAL,LOW,골디락스,-1,1.08,1,-0.5001,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-14,-0.45,3.3159099427102934,3.47,12.479999542236328,162.50999450683594,14.789999961853027,-2.310000419616699,2.18,20.3,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.5001,0,0.23,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2023-12-15,-0.53,3.3159099427102934,3.51,12.279999732971191,153.25999450683594,15.130000114440918,-2.8500003814697266,2.17,20.3,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.6091,0,0.23,0,1,2.69,🟢 맑음,기본 비중 유지,1.71,1.17,0.31,2,1,0,0,2,0,0,1,0,0
2023-12-18,-0.48,3.3159099427102934,3.51,12.5600004196167,139.36000061035156,15.470000267028809,-2.9099998474121094,2.18,20.9,NEUTRAL,LOW,골디락스,-1,1.05,1,-0.6091,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-19,-0.48,3.3159099427102934,3.46,12.529999732971191,133.17999267578125,15.640000343322754,-3.1100006103515625,2.17,20.9,NEUTRAL,LOW,골디락스,-1,1.05,1,-0.6091,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-20,-0.48,3.3159099427102934,3.43,13.670000076293945,136.86000061035156,16.579999923706055,-2.9099998474121094,2.16,20.9,NEUTRAL,LOW,골디락스,-1,1.06,1,-0.6091,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-21,-0.44,3.3159099427102934,3.41,13.649999618530273,138.17999267578125,16.299999237060547,-2.6499996185302734,2.18,20.9,NEUTRAL,LOW,골디락스,-1,1.07,1,-0.6091,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-22,-0.41,3.3159099427102934,3.39,13.029999732971191,134.4600067138672,15.989999771118164,-2.9600000381469727,2.16,20.9,NEUTRAL,LOW,골디락스,-1,1.07,1,-0.4369,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-25,-0.41,3.3159099427102934,3.39,13.029999732971191,134.4600067138672,15.989999771118164,-2.9600000381469727,2.16,21.2,NEUTRAL,LOW,골디락스,-1,1.07,1,-0.4369,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-26,-0.37,3.3159099427102934,3.37,12.989999771118164,134.4600067138672,15.880000114440918,-2.890000343322754,2.17,21.2,NEUTRAL,LOW,골디락스,-1,1.06,1,-0.4369,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-27,-0.41,3.3159099427102934,3.34,12.430000305175781,135.63999938964844,15.270000457763672,-2.8400001525878906,2.12,21.2,NEUTRAL,LOW,골디락스,-1,1.05,1,-0.4369,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-28,-0.42,3.3159099427102934,3.32,12.470000267028809,136.89999389648438,15.229999542236328,-2.7599992752075195,2.11,21.2,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.4369,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2023-12-29,-0.35,3.3159099427102934,3.34,12.449999809265137,138.0500030517578,15.260000228881836,-2.810000419616699,2.12,21.2,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.4177,0,0.23,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-01,-0.35,3.0883429864855705,3.34,12.449999809265137,138.0500030517578,15.260000228881836,-2.810000419616699,2.12,20.0,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.4177,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-02,-0.38,3.0883429864855705,3.54,13.199999809265137,134.8000030517578,15.479999542236328,-2.2799997329711914,2.17,20.0,NEUTRAL,LOW,골디락스,-1,1.06,1,-0.4177,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-03,-0.42,3.0883429864855705,3.71,14.039999961853027,134.22999572753906,16.040000915527344,-2.0000009536743164,2.17,20.0,NEUTRAL,LOW,골디락스,-1,1.09,1,-0.4177,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-04,-0.39,3.0883429864855705,3.69,14.130000114440918,136.60000610351562,16.040000915527344,-1.9100008010864258,2.18,20.0,NEUTRAL,LOW,골디락스,-1,1.09,1,-0.4177,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-05,-0.35,3.0883429864855705,3.68,13.350000381469727,132.67999267578125,15.510000228881836,-2.1599998474121094,2.19,20.0,NEUTRAL,LOW,골디락스,-1,1.09,1,-0.556,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-08,-0.35,3.0883429864855705,3.63,13.079999923706055,137.0500030517578,15.140000343322754,-2.060000419616699,2.19,20.1,NEUTRAL,LOW,골디락스,-1,1.08,1,-0.556,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-09,-0.34,3.0883429864855705,3.59,12.760000228881836,140.9499969482422,14.899999618530273,-2.1399993896484375,2.17,20.1,NEUTRAL,LOW,골디락스,-1,1.06,1,-0.556,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-10,-0.33,3.0883429864855705,3.5,12.6899995803833,137.39999389648438,14.729999542236328,-2.0399999618530273,2.18,20.1,NEUTRAL,LOW,골디락스,-1,1.04,1,-0.556,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-11,-0.28,3.0883429864855705,3.55,12.4399995803833,140.36000061035156,14.5600004196167,-2.1200008392333984,2.18,20.1,NEUTRAL,LOW,골디락스,-1,1.03,1,-0.556,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-12,-0.18,3.0883429864855705,3.56,12.699999809265137,143.80999755859375,14.9399995803833,-2.239999771118164,2.22,20.1,NEUTRAL,LOW,골디락스,-1,1.02,1,-0.7095,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-15,-0.18,3.0883429864855705,3.54,12.699999809265137,143.80999755859375,14.9399995803833,-2.239999771118164,2.22,19.5,NEUTRAL,LOW,골디락스,-1,1.02,1,-0.7095,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-16,-0.15,3.0883429864855705,3.58,13.84000015258789,139.94000244140625,15.739999771118164,-1.8999996185302734,2.24,19.5,NEUTRAL,LOW,골디락스,-1,1.02,1,-0.7095,0,0.2,0,1,1.54,🟢 맑음,기본 비중 유지,1.14,0.58,0.31,1,1,0,0,1,0,0,1,0,0
2024-01-17,-0.24,3.0883429864855705,3.62,14.789999961853027,147.75999450683594,16.3799991607666,-1.5899991989135742,2.24,19.5,NEUTRAL,LOW,골디락스,-1,1.02,1,-0.7095,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-18,-0.2,3.0883429864855705,3.58,14.130000114440918,148.14999389648438,15.84000015258789,-1.7100000381469727,2.28,19.5,NEUTRAL,LOW,골디락스,-1,1.01,1,-0.7095,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-19,-0.24,3.0883429864855705,3.54,13.300000190734863,148.14999389648438,15.260000228881836,-1.9600000381469727,2.3,19.5,NEUTRAL,LOW,골디락스,-1,1.01,1,-0.8072,0,0.2,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-01-22,-0.26,3.0883429864855705,3.49,13.1899995803833,146.00999450683594,14.970000267028809,-1.7800006866455078,2.27,22.4,NEUTRAL,NEUTRAL,둔화_주의,2,1.01,1,-0.8072,0,0.2,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-01-23,-0.17,3.0883429864855705,3.51,12.550000190734863,148.1199951171875,14.520000457763672,-1.9700002670288086,2.26,22.4,NEUTRAL,NEUTRAL,둔화_주의,2,1.01,1,-0.8072,0,0.2,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-01-24,-0.16,3.0883429864855705,3.44,13.140000343322754,150.25,14.970000267028809,-1.8299999237060547,2.23,22.4,NEUTRAL,NEUTRAL,둔화_주의,2,0.99,0,-0.8072,0,0.2,0,0,3.45,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.0,1,1,2,0,2,0,0,0,0,0
2024-01-25,-0.14,3.0883429864855705,3.45,13.449999809265137,153.0500030517578,15.100000381469727,-1.6500005722045898,2.24,22.4,NEUTRAL,NEUTRAL,둔화_주의,2,0.98,0,-0.8072,0,0.2,0,0,3.45,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.0,1,1,2,0,2,0,0,0,0,0
2024-01-26,-0.19,3.0883429864855705,3.39,13.260000228881836,151.36000061035156,15.029999732971191,-1.7699995040893555,2.26,22.4,NEUTRAL,NEUTRAL,둔화_주의,2,0.97,0,-0.8325,0,0.2,0,0,3.45,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.0,1,1,2,0,2,0,0,0,0,0
2024-01-29,-0.21,3.0883429864855705,3.41,13.600000381469727,149.02999877929688,15.220000267028809,-1.619999885559082,2.26,22.6,NEUTRAL,NEUTRAL,둔화_주의,2,0.98,0,-0.8325,0,0.2,0,0,3.45,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.0,1,1,2,0,2,0,0,0,0,0
2024-01-30,-0.3,3.0883429864855705,3.42,13.3100004196167,148.72999572753906,15.140000343322754,-1.8299999237060547,2.25,22.6,NEUTRAL,NEUTRAL,둔화_주의,2,1.0,1,-0.8325,0,0.2,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-01-31,-0.28,3.0883429864855705,3.59,14.350000381469727,150.2100067138672,15.960000038146973,-1.609999656677246,2.24,22.6,NEUTRAL,NEUTRAL,둔화_주의,2,1.02,1,-0.8325,0,0.2,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-02-01,-0.33,3.157074141648697,3.56,13.880000114440918,160.0800018310547,15.5,-1.619999885559082,2.17,22.6,NEUTRAL,NEUTRAL,둔화_주의,2,1.04,1,-0.8325,0,0.27,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-02-02,-0.33,3.157074141648697,3.47,13.850000381469727,160.02000427246094,15.609999656677246,-1.7599992752075195,2.19,22.6,NEUTRAL,NEUTRAL,둔화_주의,2,1.02,1,-0.7556,0,0.27,0,1,3.76,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.31,1,1,2,0,2,0,0,1,0,0
2024-02-05,-0.29,3.157074141648697,3.5,13.670000076293945,155.49000549316406,15.329999923706055,-1.6599998474121094,2.26,21.3,NEUTRAL,LOW,골디락스,-1,1.0,1,-0.7556,0,0.27,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-02-06,-0.3,3.157074141648697,3.52,13.0600004196167,152.82000732421875,14.989999771118164,-1.9299993515014648,2.24,21.3,NEUTRAL,LOW,골디락스,-1,1.0,1,-0.7556,0,0.27,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-02-07,-0.32,3.157074141648697,3.43,12.829999923706055,151.41000366210938,14.850000381469727,-2.020000457763672,2.26,21.3,NEUTRAL,LOW,골디락스,-1,1.0,1,-0.7556,0,0.27,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-02-08,-0.31,3.157074141648697,3.38,12.789999961853027,150.36000061035156,14.930000305175781,-2.140000343322754,2.28,21.3,NEUTRAL,LOW,골디락스,-1,0.99,0,-0.7556,0,0.27,0,0,1.81,🟢 맑음,기본 비중 유지,1.14,1.17,0.0,1,1,0,0,2,0,0,0,0,0
2024-02-09,-0.31,3.157074141648697,3.33,12.930000305175781,156.6199951171875,15.079999923706055,-2.1499996185302734,2.28,21.3,NEUTRAL,LOW,골디락스,-1,1.0,1,-0.5989,0,0.27,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-02-12,-0.29,3.157074141648697,3.35,13.930000305175781,152.8000030517578,15.670000076293945,-1.739999771118164,2.27,21.3,NEUTRAL,LOW,골디락스,-1,1.0,1,-0.5989,0,0.27,0,1,2.12,🟢 맑음,기본 비중 유지,1.14,1.17,0.31,1,1,0,0,2,0,0,1,0,0
2024-02-13,-0.33,3.157074141648697,3.36,15.850000381469727,170.52000427246094,16.81999969482422,-0.9699993133544922,2.33,21.3,HIGH,LOW,과열,1,0.99,0,-0.5989,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-14,-0.29,3.157074141648697,3.38,14.380000114440918,160.39999389648438,15.930000305175781,-1.5500001907348633,2.34,21.3,HIGH,LOW,과열,1,0.98,0,-0.5989,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-15,-0.32,3.157074141648697,3.35,14.010000228881836,148.89999389648438,15.760000228881836,-1.75,2.35,21.3,HIGH,LOW,과열,1,0.97,0,-0.5989,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-16,-0.34,3.157074141648697,3.34,14.239999771118164,142.6199951171875,15.859999656677246,-1.619999885559082,2.38,21.3,HIGH,LOW,과열,1,0.96,0,-0.6437,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-19,-0.34,3.157074141648697,3.34,14.239999771118164,142.6199951171875,15.859999656677246,-1.619999885559082,2.38,20.2,HIGH,LOW,과열,1,0.96,0,-0.6437,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-20,-0.32,3.157074141648697,3.37,15.420000076293945,141.4499969482422,16.40999984741211,-0.9899997711181641,2.37,20.2,HIGH,LOW,과열,1,0.96,0,-0.6437,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-21,-0.32,3.157074141648697,3.34,15.34000015258789,142.72000122070312,16.229999542236328,-0.8899993896484375,2.39,20.2,HIGH,LOW,과열,1,0.94,0,-0.6437,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-22,-0.36,3.157074141648697,3.22,14.539999961853027,145.91000366210938,15.770000457763672,-1.2300004959106445,2.37,20.2,HIGH,LOW,과열,1,0.93,0,-0.6437,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-23,-0.41,3.157074141648697,3.23,13.75,144.0,15.25,-1.5,2.34,20.2,HIGH,LOW,과열,1,0.95,0,-0.6721,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-26,-0.41,3.157074141648697,3.23,13.739999771118164,143.60000610351562,15.220000267028809,-1.4800004959106445,2.36,21.2,HIGH,LOW,과열,1,0.96,0,-0.6721,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-27,-0.39,3.157074141648697,3.26,13.430000305175781,147.2899932861328,14.890000343322754,-1.4600000381469727,2.38,21.2,HIGH,LOW,과열,1,0.96,0,-0.6721,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-28,-0.37,3.157074141648697,3.31,13.84000015258789,149.08999633789062,15.220000267028809,-1.380000114440918,2.38,21.2,HIGH,LOW,과열,1,0.98,0,-0.6721,0,0.27,0,0,2.88,🟢 맑음,기본 비중 유지,1.71,1.17,0.0,1,1,1,0,2,0,0,0,0,0
2024-02-29,-0.39,3.157074141648697,3.29,13.399999618530273,149.8300018310547,14.930000305175781,-1.5300006866455078,2.4,21.2,HIGH,LOW,과열,1,1.0,1,-0.6721,0,0.27,0,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,1,1,1,0,2,0,0,1,0,0
2024-03-01,-0.35,3.4868349120836584,3.32,13.109999656677246,150.4199981689453,14.930000305175781,-1.8200006484985352,2.4,21.2,HIGH,LOW,과열,1,1.01,1,-0.7908,0,0.3,1,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,1,1,1,0,2,0,0,1,0,1
2024-03-04,-0.39,3.4868349120836584,3.26,13.489999771118164,145.94000244140625,15.229999542236328,-1.739999771118164,2.42,21.3,HIGH,LOW,과열,1,1.0,1,-0.7908,0,0.3,1,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,1,1,1,0,2,0,0,1,0,1
2024-03-05,-0.41,3.4868349120836584,3.31,14.460000038146973,144.89999389648438,15.90999984741211,-1.4499998092651367,2.39,21.3,HIGH,LOW,과열,1,1.01,1,-0.7908,0,0.3,1,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,1,1,1,0,2,0,0,1,0,1
2024-03-06,-0.44,3.4868349120836584,3.27,14.5,143.63999938964844,15.970000267028809,-1.4700002670288086,2.38,21.3,HIGH,LOW,과열,1,1.01,1,-0.7908,0,0.3,1,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,1,1,1,0,2,0,0,1,0,1
2024-03-07,-0.41,3.4868349120836584,3.27,14.4399995803833,142.94000244140625,15.90999984741211,-1.4700002670288086,2.34,21.3,HIGH,LOW,과열,1,1.0,1,-0.7908,0,0.3,1,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,1,1,1,0,2,0,0,1,0,1
